name,fonction_1,fonction_2,fonction_3,fonction_4,fonction_5,fonction_6,fonction_7,fonction_8,fonction_9,fonction_10,fonction_11,nom_simplifie
THYMOL TRIMETHOXYCINNAMATE,Antioxydant,Agent de protection de la peau,,,,,,,,,,antioxydant
THYMUS CAPITATUS HERB EXTRACT,Agent parfumant,,,,,,,,,,,extrait de thym
THYMUS CAPITATUS HERB OIL,Agent parfumant,,,,,,,,,,,huile de thym
THYMUS CITRIODORUS FLOWER/LEAF EXTRACT,Agent masquant,,,,,,,,,,,extrait de thym
THYMUS EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait de thym
THYMUS HYDROLYSATE,Humectant,Agent d'entretien de la peau,,,,,,,,,,humectant
THYMUS MASTICHINA FLOWER OIL,Agent d'entretien de la peau,,,,,,,,,,,huile de thym
THYMUS MASTICHINA HERB EXTRACT,Agent parfumant,,,,,,,,,,,extrait de thym
THYMUS MASTICHINA HERB OIL,Agent parfumant,,,,,,,,,,,huile de thym
THYMUS PRAECOX EXTRACT,Antimicrobien,,,,,,,,,,,extrait de thym
THYMUS QUINQUECOSTATUS EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait de thym
THYMUS SATUREIOIDES OIL,,,,,,,,,,,,huile de thym
THYMUS SATUREJOIDES OIL,Agent d'entretien de la peau,,,,,,,,,,,huile de thym
THYMUS SERPILLUM EXTRACT,,,,,,,,,,,,extrait de thym
THYMUS SERPILLUM LEAF EXTRACT,,,,,,,,,,,,extrait de thym
THYMUS SERPILLUM OIL,Agent parfumant,,,,,,,,,,,huile de thym
THYMUS SERPYLLUM LEAF EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait de thym
THYMUS VULGARIS EXTRACT,Agent d'entretien de la peau,Agent parfumant,,,,,,,,,,extrait de thym
THYMUS VULGARIS FLOWER WATER,,,,,,,,,,,,eau de thym
THYMUS VULGARIS FLOWER/LEAF EXTRACT,Agent masquant,Agent d'entretien de la peau,Tonifiant,,,,,,,,,extrait de thym
THYMUS VULGARIS FLOWER/LEAF OIL,Agent masquant,Agent d'entretien de la peau,Tonifiant,,,,,,,,,huile de thym
THYMUS VULGARIS FLOWER/LEAF/STEM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait de thym
THYMUS VULGARIS FLOWER/LEAF/STEM WATER,Agent masquant,Agent parfumant,,,,,,,,,,eau de thym
THYMUS VULGARIS LEAF,Agent masquant,,,,,,,,,,,thym
THYMUS VULGARIS LEAF EXTRACT,Agent de protection de la peau,,,,,,,,,,,extrait de thym
THYMUS VULGARIS LEAF OIL,Antimicrobien,Antioxydant,Conservateur,,,,,,,,,huile de thym
THYMUS VULGARIS LEAF WATER,Agent d'entretien de la peau,,,,,,,,,,,eau de thym
THYMUS VULGARIS LEAF/STEM POWDER,Agent d'entretien de la peau - Divers,,,,,,,,,,,poudre de thym
THYMUS VULGARIS OIL,Agent masquant,Agent parfumant,,,,,,,,,,huile de thym
THYMUS VULGARIS WATER,Antioxydant,,,,,,,,,,,eau de thym
THYMUS ZYGIS FLOWER OIL,Agent masquant,,,,,,,,,,,huile de thym
THYMUS ZYGIS HERB EXTRACT,Agent parfumant,,,,,,,,,,,extrait de thym
THYMUS ZYGIS HERB OIL,,,,,,,,,,,,huile de thym
THYMUS ZYGIS OIL,Agent d'entretien de la peau,,,,,,,,,,,huile de thym
TIBOUCHINA LEPIDOTA BARK/FLOWER/LEAF EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TILIA AMERICANA FLOWER EXTRACT,Agent masquant,Agent d'entretien de la peau,Agent apaisant,,,,,,,,,extrait de tilleul
TILIA AMERICANA FLOWER OIL,Agent masquant,Agent parfumant,Agent arômatisant,,,,,,,,,huile de tilleul
TILIA CORDATA EXTRACT,Agent rafraîchissant,Agent d'entretien de la peau,Agent de protection de la peau,Agent lissant,Agent apaisant,,,,,,,extrait de tilleul
TILIA CORDATA FLOWER,Agent d'entretien de la peau,,,,,,,,,,,tilleul
TILIA CORDATA FLOWER EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait de tilleul
TILIA CORDATA FLOWER WATER,Agent masquant,Agent d'entretien de la peau,Tonifiant,,,,,,,,,eau de tilleul
TILIA CORDATA OIL,Agent masquant,Agent d'entretien de la peau,,,,,,,,,,huile de tilleul
TILIA CORDATA WOOD EXTRACT,Agent rafraîchissant,Agent apaisant,,,,,,,,,,extrait de tilleul
TILIA EUROPAEA FLOWER EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait d’olive
TILIA EUROPAEA FLOWER/LEAF EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait d’olive
TILIA EUROPAEA LEAF / FLOWER EXTRACT,,,,,,,,,,,,extrait d’olive
TILIA PLATYPHYLLOS BARK EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait de tilleul
TILIA PLATYPHYLLOS EXTRACT,Agent d'entretien de la peau,Agent apaisant,,,,,,,,,,extrait de tilleul
TILIA PLATYPHYLLOS FLOWER,Agent d'entretien de la peau,,,,,,,,,,,tilleul
TILIA PLATYPHYLLOS FLOWER EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait de tilleul
TILIA PLATYPHYLLOS FLOWER WATER,Agent d'entretien de la peau,,,,,,,,,,,eau de tilleul
TILIA TOMENTOSA BUD EXTRACT,Conditionneur capillaire,Agent plastifiant,Agent d'entretien de la peau,,,,,,,,,extrait de tilleul
TILIA TOMENTOSA EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait de tilleul
TILIA VULGARIS FLOWER EXTRACT,Agent apaisant,,,,,,,,,,,extrait de thym
TILIA VULGARIS FLOWER WATER,Agent masquant,,,,,,,,,,,eau de thym
TILIACORA TRIANDRA LEAF/VINE EXTRACT,Antioxydant,,,,,,,,,,,extrait végétal
TILIROSIDE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
TILLANDSIA USNEOIDES EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TIMONACIC,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
TIN,Tensioactif,,,,,,,,,,,agent lavant
TIN OXIDE,Agent Abrasif,Agent de foisonnement,Opacifiant,Agent de contrôle de la viscosité,,,,,,,,épaississant
TINOSPORA CORDIFOLIA EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TINOSPORA CORDIFOLIA ROOT/STEM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TINOSPORA CORDIFOLIA STEM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TINOSPORA CRISPA STEM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TIOXOLONE,Astringent,,,,,,,,,,,ingrédient cosmétique
TIPA-LAURETH SULFATE,Agent nettoyant,Agent moussant,Tensioactif,,,,,,,,,agent lavant
TITANIUM CITRATE,Humectant,,,,,,,,,,,humectant
TITANIUM DIOXIDE,Colorant cosmétique,Opacifiant,Absorbant UV,Filtre UV,,,,,,,,dioxyde de titane
TITANIUM HYDROXIDE,Agent de foisonnement,Opacifiant,,,,,,,,,,opacifiant
TITANIUM OXYNITRIDE,Agent Abrasif,Antistatique,,,,,,,,,,poudre abrasive
TITANIUM SALICYLATE,Antimicrobien,,,,,,,,,,,conservateur
TITANUM TETRA T-BUTOXIDE,Non classé,,,,,,,,,,,ingrédient cosmétique
TOCOPHERETH-10,Antioxydant,Agent d'entretien de la peau,Tensioactif,,,,,,,,,vitamine e
TOCOPHEROL,Antioxydant,Agent masquant,Agent d'entretien de la peau - Divers,Agent d'entretien de la peau - Occlusif,,,,,,,,vitamine e
TOCOPHEROL/WHEAT POLYPEPTIDES,Agent d'entretien de la peau,,,,,,,,,,,vitamine e
TOCOPHERSOLAN,Antioxydant,,,,,,,,,,,vitamine e
TOCOPHERYL ACETATE,Antioxydant,Agent d'entretien de la peau,,,,,,,,,,vitamine e
TOCOPHERYL DIMETHYLGLYCINATE HCI,Antioxydant,Agent d'entretien de la peau,,,,,,,,,,vitamine e
TOCOPHERYL ETHYL SUCCINATE ETHYLDIMONIUM ETHOSULFATE,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,vitamine e
TOCOPHERYL ETHYLASCORBYL PEG-4 BIS-SUCCINATE,Antioxydant,Anti-séborrhée,,,,,,,,,,vitamine c
TOCOPHERYL GLUCOSIDE,Emollient,Agent d'entretien de la peau,,,,,,,,,,vitamine e
TOCOPHERYL LINOLEATE,Antioxydant,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,,vitamine e
TOCOPHERYL LINOLEATE/OLEATE,Antioxydant,Agent d'entretien de la peau,,,,,,,,,,vitamine e
TOCOPHERYL NICOTINATE,Antioxydant,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,,vitamine e
TOCOPHERYL PHOSPHATE,Agent nettoyant,Agent émulsifiant,Conditionneur capillaire,Tensioactif,,,,,,,,vitamine e
TOCOPHERYL RETINOATE,Antioxydant,Emollient,Humectant,Agent d'entretien de la peau,,,,,,,,vitamine e
TOCOPHERYL SUCCINATE,Antioxydant,,,,,,,,,,,vitamine e
TOCOTRIENOLS,Agent d'hygiène buccale,Agent d'entretien de la peau,Absorbant UV,,,,,,,,,absorbant
TOLNAFTATE,Antimicrobien,,,,,,,,,,,conservateur
TOLUENE,Antioxydant,Solvant,,,,,,,,,,antioxydant
TOLUENE SULFONIC ACID,Hydrotrope,Tensioactif,,,,,,,,,,acide cosmétique
"TOLUENE-2,5-DIAMINE",Agent colorant pour cheveux,,,,,,,,,,,colorant capillaire
"TOLUENE-2,5-DIAMINE SULFATE",Agent colorant pour cheveux,,,,,,,,,,,colorant capillaire
TOPAZ,Agent Abrasif,,,,,,,,,,,poudre abrasive
TORILIS JAPONICA EXTRACT,Antimicrobien,Antioxydant,Astringent,Emollient,,,,,,,,extrait végétal
TORREYA CALIFORNICA OIL,Agent masquant,Agent d'entretien de la peau,Tonifiant,,,,,,,,,huile végétale
TORREYA NUCIFERA EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait de coco
TORREYA NUCIFERA LEAF OIL,Antimicrobien,,,,,,,,,,,huile de coco
TORREYA NUCIFERA SEED OIL,Emollient,Agent d'entretien de la peau,,,,,,,,,,huile de coco
TOSYLAMIDE,Agent plastifiant,,,,,,,,,,,ingrédient cosmétique
TOSYLAMIDE/EPOXY RESIN,Agent filmogène,Agent plastifiant,,,,,,,,,,agent filmogène
TOSYLAMIDE/FORMALDEHYDE RESIN,Agent filmogène,Agent plastifiant,,,,,,,,,,agent filmogène
TOTAROL,Antioxydant,Déodorant,Agent d'hygiène buccale,,,,,,,,,antioxydant
TOURMALINE,Agent de contrôle de la viscosité,,,,,,,,,,,épaississant
TOURMALINE EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TOURMALINE POWDER,Agent de foisonnement,Colorant cosmétique,,,,,,,,,,colorant
TRACHEA HYDROLYSATE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
TRACHELOSPERMUM ASIATICUM FLOWER/LEAF/STEM EXTRACT,Antioxydant,Humectant,Agent de protection de la peau,,,,,,,,,extrait végétal
TRACHELOSPERMUM JASMINOIDES EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TRACHYSPERMUM AMMI FLOWER EXTRACT,Agent d'hygiène buccale,,,,,,,,,,,extrait végétal
TRAMETES VERSICOLOR EXTRACT,Conditionneur capillaire,,,,,,,,,,,extrait végétal
TRANEXAMIC ACID,Astringent,Agent d'entretien de la peau,,,,,,,,,,acide aminé
TRANEXAMOYL DIPEPTIDE-22,Agent éclaircissant,,,,,,,,,,,ingrédient cosmétique
TRANEXAMOYL DIPEPTIDE-23,Agent éclaircissant,,,,,,,,,,,ingrédient cosmétique
TRANS-2-HEXENAL,Agent parfumant,,,,,,,,,,,molécule parfumante
TRANS-2-HEXENOL,Agent parfumant,,,,,,,,,,,molécule parfumante
TRANS-2-HEXENYL ACETATE,,,,,,,,,,,,ingrédient cosmétique
TRANS-ANETHOLE,,,,,,,,,,,,ingrédient cosmétique
TRANS-ISOEUGENOL,,,,,,,,,,,,ingrédient cosmétique
TRANS-OCTAHYDRONAPHTHALENONE,Agent parfumant,,,,,,,,,,,molécule parfumante
TRANS-ROSE KETONE-1,,,,,,,,,,,,ingrédient cosmétique
TRANS-ROSE KETONE-2,Agent parfumant,,,,,,,,,,,molécule parfumante
TRANS-ROSE KETONE-3,Agent parfumant,,,,,,,,,,,molécule parfumante
TRANS-TRIMETHYLDODECATETRAENAL,Agent parfumant,,,,,,,,,,,molécule parfumante
TRANS-TRIMETHYLDODECATRIEN-3-OL,Agent parfumant,,,,,,,,,,,molécule parfumante
TRANSFLUTHRIN,,,,,,,,,,,,ingrédient cosmétique
TRANSGLUTAMINASE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
TRAPA JAPONICA FRUIT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TREHALOSE,Humectant,Hydratant,,,,,,,,,,humectant
TREHALOSE HYDROXYPROPYLTRIMONIUM CHLORIDE,Antistatique,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,ingrédient cosmétique
TREMELLA FUCIFORMIS EXTRACT,Humectant,Agent d'entretien de la peau,,,,,,,,,,extrait végétal
TREMELLA FUCIFORMIS POLYSACCHARIDE,Stabilisateur d'émulsion,Agent filmogène,Agent d'entretien de la peau,,,,,,,,,agent filmogène
TREMELLA FUCIFORMIS SPOROCARP EXTRACT,Antioxydant,Conditionneur capillaire,Humectant,Agent d'entretien de la peau,,,,,,,,extrait végétal
TRI (POLYGLYCERYL-3/LAURYL) HYDROGENATED TRILINOLEATE,Agent émulsifiant,Tensioactif,,,,,,,,,,émulsifiant lipidique
TRI-C12-13 ALKYL CITRATE,Emollient,Agent d'entretien de la peau,,,,,,,,,,émollient
TRI-C14-15 ALKYL CITRATE,Emollient,Agent plastifiant,Agent d'entretien de la peau,,,,,,,,,émollient
TRI-PPG-3 MYRISTYL ETHER CITRATE,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,,,dérivé peg
TRIACETIN,Antimicrobien,Agent filmogène,Agent masquant,Agent plastifiant,Solvant,,,,,,,conservateur
TRIACONTANYL PVP,Agent filmogène,Humectant,Agent de contrôle de la viscosité,,,,,,,,,épaississant
TRIAMMONIUM CITRATE,,,,,,,,,,,,ingrédient cosmétique
TRIARACHIDIN,Emollient,Agent émulsifiant,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,,,émulsifiant
TRIBEHENIN,Emollient,Agent d'entretien de la peau,,,,,,,,,,émollient
TRIBEHENIN PEG-20 ESTERS,Emollient,Agent émulsifiant,Agent d'entretien de la peau,Tensioactif,,,,,,,,dérivé peg
TRIBENZOIN,Agent masquant,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
TRIBULUS TERRESTRIS EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TRIBULUS TERRESTRIS FRUIT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TRIBULUS TERRESTRIS FRUIT/STEM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TRIBULUS TERRESTRIS ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TRIBUTYL CITRATE,Agent filmogène,Agent plastifiant,Solvant,,,,,,,,,agent filmogène
TRICALCIUM PHOSPHATE,Agent Abrasif,Anti Agglomérant,Agent masquant,Opacifiant,Agent d'hygiène buccale,,,,,,,poudre abrasive
TRICAPRIN,Agent masquant,Agent d'entretien de la peau,Agent parfumant,,,,,,,,,molécule parfumante
TRICAPRYLIN,Agent masquant,Agent d'entretien de la peau,Agent parfumant,,,,,,,,,molécule parfumante
TRICAPRYLYL CITRATE,Emollient,Agent d'entretien de la peau,,,,,,,,,,émollient
TRICETEARETH-4 PHOSPHATE,Agent émulsifiant,Tensioactif,,,,,,,,,,agent lavant
TRICETETH-5 PHOSPHATE,Agent émulsifiant,Tensioactif,,,,,,,,,,agent lavant
TRICETYLMONIUM CHLORIDE,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
TRICHILIA CATIGUA EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TRICHILIA EMETICA SEED BUTTER,Emollient,Agent d'entretien de la peau,,,,,,,,,,beurre végétal
TRICHILIA EMETICA SEED OIL POLYGLYCERYL-6 ESTERS,Emollient,Agent émulsifiant,Agent d'entretien de la peau,Tensioactif,,,,,,,,huile végétale
TRICHLOROMETHYL PHENYL CARBINYL ACETATE,Agent parfumant,,,,,,,,,,,molécule parfumante
TRICHODESMA ZEYLANICUM OIL,Emollient,Agent d'entretien de la peau,,,,,,,,,,huile végétale
TRICHOLOMA MATSUTAKE EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TRICHOLOMA MATSUTAKE MYCELIUM FERMENT EXTRACT,Humectant,Agent de protection de la peau,,,,,,,,,,extrait végétal
TRICHOSANTHES CUCUMERINA ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TRICHOSANTHES KIRILOWII FRUIT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
TRICHOSANTHES KIRILOWII FRUIT POWDER,Agent Abrasif,Agent masquant,Agent de protection de la peau,,,,,,,,,poudre végétale
TRICHOSANTHES KIRILOWII ROOT EXTRACT,Agent d'entretien de la peau - Divers,,,,,,,,,,,extrait végétal
TRICLOCARBAN,Antimicrobien,Déodorant,Conservateur,,,,,,,,,conservateur
TRICLOSAN,Antimicrobien,Déodorant,Conservateur,,,,,,,,,conservateur
"TRICYCLODECANE-4,8-DIMETHANOL",Agent parfumant,,,,,,,,,,,molécule parfumante
TRICYCLODECANEDIMETHANOL DIACRYLATE,Agent d'entretien de la peau,,,,,,,,,,,polymère cosmétique
TRICYCLODECANEMETHYL ISONONANOATE,Emollient,Agent d'entretien de la peau,,,,,,,,,,émollient
TRICYCLODECENYL PROPIONATE,Déodorant,Agent masquant,Agent parfumant,,,,,,,,,molécule parfumante
TRIDECANE,Agent parfumant,,,,,,,,,,,molécule parfumante
TRIDECAPEPTIDE-1,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
TRIDECETH-10,Agent nettoyant,Tensioactif,,,,,,,,,,agent lavant
TRIDECETH-10 PHOSPHATE,Agent nettoyant,Agent émulsifiant,Tensioactif,,,,,,,,,agent lavant
TRIDECETH-11,Agent nettoyant,Tensioactif,,,,,,,,,,agent lavant
TRIDECETH-12,Agent émulsifiant,Tensioactif,,,,,,,,,,agent lavant
TRIDECETH-15,Agent émulsifiant,Tensioactif,,,,,,,,,,agent lavant
TRIDECETH-18,Agent émulsifiant,Tensioactif,,,,,,,,,,agent lavant
TRIDECETH-2,Agent émulsifiant,,,,,,,,,,,émulsifiant
TRIDECETH-2 CARBOXAMIDE MEA,Sinergiste de mousse,Tensioactif,Agent de contrôle de la viscosité,,,,,,,,,agent lavant
TRIDECETH-20,Agent nettoyant,Agent émulsifiant,,,,,,,,,,agent lavant
TRIDECETH-3,Agent émulsifiant,Tensioactif,,,,,,,,,,agent lavant
TRIDECETH-4,Agent émulsifiant,Tensioactif,,,,,,,,,,agent lavant
TRIDECETH-4 CARBOXYLIC ACID,Agent nettoyant,Agent moussant,Tensioactif,,,,,,,,,acide cosmétique
TRIDECETH-5,Agent émulsifiant,Tensioactif,,,,,,,,,,agent lavant
TRIDECETH-50,Agent nettoyant,Agent émulsifiant,Tensioactif,,,,,,,,,agent lavant
TRIDECETH-6,Agent émulsifiant,Tensioactif,,,,,,,,,,agent lavant
TRIDECETH-6 PHOSPHATE,Agent émulsifiant,Tensioactif,,,,,,,,,,agent lavant
TRIDECETH-7,Agent émulsifiant,Tensioactif,,,,,,,,,,agent lavant
TRIDECETH-7 CARBOXYLIC ACID,Agent nettoyant,Agent moussant,Tensioactif,,,,,,,,,acide cosmétique
TRIDECETH-8,Agent émulsifiant,Tensioactif,,,,,,,,,,agent lavant
TRIDECETH-8 CARBOXYLIC ACID,Agent nettoyant,Tensioactif,,,,,,,,,,acide cosmétique
TRIDECETH-9,Agent émulsifiant,Tensioactif,,,,,,,,,,agent lavant
TRIDECETH-9 PG-AMODIMETHICONE,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,silicone
TRIDECYL ALCOHOL,Emollient,Stabilisateur d'émulsion,Agent masquant,Agent de restauration lipidique,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,alcool
TRIDECYL COCOATE,Emollient,Agent d'entretien de la peau,,,,,,,,,,émollient
TRIDECYL ISONONANOATE,Emollient,Agent d'entretien de la peau,,,,,,,,,,émollient
TRIDECYL NEOPENTANOATE,Agent fixant,Emollient,Agent d'entretien de la peau,,,,,,,,,agent filmogène
TRIDECYL SALICYLATE,Antistatique,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
TRIDECYL STEARATE,Emollient,Agent d'entretien de la peau,,,,,,,,,,émollient
TRIDECYL TRIMELLITATE,Emollient,Agent d'entretien de la peau,,,,,,,,,,émollient
TRIENTALIS EUROPAEA FLOWER EXTRACT,Emollient,Agent d'entretien de la peau,,,,,,,,,,extrait d’olive
TRIETHANOLAMINE,Régulateur de pH,Agent émulsifiant,Agent masquant,Tensioactif,,,,,,,,agent lavant
TRIETHOXYCAPRYLYLSILANE,Agent fixant,,,,,,,,,,,agent filmogène
TRIETHOXYSILYLETHYL POLYDIMETHYLSILOXYETHYL DIMETHICONE,Agent d'entretien de la peau,,,,,,,,,,,silicone
TRIETHOXYSILYLETHYL POLYDIMETHYLSILOXYETHYL HEXYL DIMETHICONE,Agent d'entretien de la peau,,,,,,,,,,,silicone
TRIETHYL CITRATE,Déodorant,Agent masquant,Agent plastifiant,Solvant,Agent de contrôle de la viscosité,Agent parfumant,,,,,,molécule parfumante
TRIETHYLAMINE,Stabilisateur d'émulsion,,,,,,,,,,,ingrédient cosmétique
TRIETHYLENE GLYCOL,Agent masquant,Agent de contrôle de la viscosité,Agent parfumant,,,,,,,,,glycol
TRIETHYLENE GLYCOL DIMETHACRYLATE,Agent d'entretien des ongles,,,,,,,,,,,polymère cosmétique
TRIETHYLENE GLYCOL HYDROGENATED ROSINATE,Emollient,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,,,,glycol
TRIETHYLENE GLYCOL ROSINATE,Agent filmogène,Agent plastifiant,,,,,,,,,,glycol
TRIETHYLHEXANOIN,Conditionneur capillaire,Agent masquant,Agent d'entretien de la peau,Agent parfumant,,,,,,,,molécule parfumante
TRIETHYLHEXYL CITRATE,Emollient,Agent plastifiant,Agent d'entretien de la peau,,,,,,,,,émollient
TRIETHYLHEXYL TRIMELLITATE,Emollient,Agent plastifiant,Agent d'entretien de la peau,,,,,,,,,émollient
TRIFLUOROACETYL TRIPEPTIDE-2,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,,,ingrédient cosmétique
TRIFLUOROMETHYL C1-4 ALKYL DIMETHICONE,Conditionneur capillaire,Humectant,Agent d'entretien de la peau,,,,,,,,,silicone
TRIFLUOROMETHYL DECHLORO ETHYLPROSTENOLAMIDE,,,,,,,,,,,,ingrédient cosmétique
TRIFLUOROPROPYL CYCLOPENTASILOXANE,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,silicone
TRIFLUOROPROPYL CYCLOTETRASILOXANE,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,silicone
TRIFLUOROPROPYL DIMETHICONE,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,silicone
TRIFLUOROPROPYL DIMETHICONE/TRIFLUOROPROPYL DIVINYLDIMETHICONE CROSSPOLYMER,Agent d'entretien de la peau,Tensioactif,Agent de contrôle de la viscosité,,,,,,,,,silicone
TRIFLUOROPROPYL DIMETHICONOL,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
TRIFLUOROPROPYLDIMETHYL/TRIMETHYLSILOXYSILICATE,Agent fixant,Emollient,Agent d'entretien de la peau,,,,,,,,,silice
TRIFLUOROPROPYLDIMETHYLSILOXY/TRIMETHYLSILOXY SILSESQUIOXANE,Agent filmogène,,,,,,,,,,,silicone
TRIFOLIUM PRATENSE EXTRACT,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,extrait de trèfle rouge
TRIFOLIUM PRATENSE FLOWER,Agent d'entretien de la peau,,,,,,,,,,,trèfle rouge
TRIFOLIUM PRATENSE FLOWER EXTRACT,Astringent,Agent masquant,,,,,,,,,,extrait de trèfle rouge
TRIFOLIUM PRATENSE FLOWER/LEAF/STEM JUICE,Agent d'entretien de la peau,,,,,,,,,,,jus de trèfle rouge
TRIFOLIUM PRATENSE LEAF EXTRACT,Antioxydant,Agent d'entretien de la peau,,,,,,,,,,extrait de trèfle rouge
TRIFOLIUM PRATENSE SEED EXTRACT,Antioxydant,,,,,,,,,,,extrait de trèfle rouge
TRIFOLIUM PRATENSE/VIGNA RADIATA) SPROUT EXTRACT,Antioxydant,,,,,,,,,,,extrait de trèfle rouge
TRIFOLIUM REPENS EXTRACT,Antioxydant,Agent d'entretien de la peau,,,,,,,,,,extrait de trèfle
TRIGONELLA FOENUM SYMBIOSOME EXTRACT,Antioxydant,Agent d'entretien de la peau,,,,,,,,,,extrait végétal
TRIGONELLA FOENUM-GRAECUM FRUIT EXTRACT,Agent masquant,Agent d'entretien de la peau,,,,,,,,,,extrait végétal
TRIGONELLA FOENUM-GRAECUM HYDROXYPROPYLTRIMONIUM CHLORIDE,Antistatique,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,ingrédient cosmétique
TRIGONELLA FOENUM-GRAECUM SEED EXTRACT,Agent d'entretien de la peau,Agent parfumant,,,,,,,,,,extrait végétal
TRIGONELLA FOENUM-GRAECUM SEED OIL,Agent parfumant,,,,,,,,,,,huile végétale
TRIHEPTANOIN,Agent de contrôle de la viscosité,Agent d'entretien de la peau - Occlusif,,,,,,,,,,épaississant
TRIHYDROXYMETHOXYSTEARIN,Emollient,Agent d'entretien de la peau,,,,,,,,,,émollient
TRIHYDROXYPALMITAMIDOHYDROXYPROPYL MYRISTYL ETHER,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
TRIHYDROXYSTEARIN,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,,,,,épaississant
TRIISOCETYL CITRATE,Emollient,Agent d'entretien de la peau,,,,,,,,,,émollient
TRIISODECYL TRIMELLITATE,Emollient,Agent d'entretien de la peau,,,,,,,,,,émollient
TRIISONONANOIN,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,,,,,épaississant
TRIISOPALMITIN,Emollient,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,,,,épaississant
TRIISOPROPANOLAMINE,Régulateur de pH,,,,,,,,,,,ingrédient cosmétique
TRIISOSTEARIN,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,,,,,épaississant
TRIISOSTEARIN PEG-6 ESTERS,Emollient,Agent d'entretien de la peau,Tensioactif,,,,,,,,,dérivé peg
